time,gFx,gFy,gFz,TgF
6.049000,-0.6768,-0.2227,0.4617,0.849
6.054000,-0.6649,-0.2195,0.4522,0.833
6.056000,-0.6544,-0.2176,0.4451,0.821
6.057000,-0.6414,-0.2144,0.4351,0.804
6.059000,-0.6285,-0.2141,0.4270,0.789
6.061000,-0.6151,-0.2119,0.4212,0.775
6.064000,-0.6009,-0.2085,0.4151,0.760
6.066000,-0.5860,-0.2063,0.4063,0.742
6.073000,-0.5704,-0.2053,0.3995,0.726
6.074000,-0.5555,-0.2061,0.3926,0.711
6.075000,-0.5394,-0.2080,0.3850,0.695
6.076000,-0.5252,-0.2112,0.3789,0.681
6.078000,-0.5120,-0.2132,0.3765,0.670
6.081000,-0.5001,-0.2171,0.3738,0.661
6.083000,-0.4888,-0.2190,0.3726,0.652
6.086000,-0.4778,-0.2183,0.3714,0.643
6.088000,-0.4666,-0.2166,0.3738,0.636
6.092000,-0.4568,-0.2161,0.3755,0.630
6.093000,-0.4458,-0.2171,0.3794,0.624
6.095000,-0.4327,-0.2163,0.3853,0.618
6.098000,-0.4207,-0.2149,0.3941,0.615
6.099000,-0.4109,-0.2156,0.4068,0.617
6.104000,-0.4026,-0.2112,0.4197,0.619
6.105000,-0.3951,-0.2080,0.4332,0.622
6.107000,-0.3907,-0.2085,0.4468,0.629
6.109000,-0.3870,-0.2105,0.4637,0.640
6.121000,-0.3829,-0.2124,0.4793,0.649
6.122000,-0.3804,-0.2180,0.4947,0.661
6.122000,-0.3765,-0.2224,0.5103,0.672
6.123000,-0.3765,-0.2261,0.5250,0.684
6.124000,-0.3750,-0.2273,0.5384,0.694
6.126000,-0.3743,-0.2261,0.5506,0.703
6.127000,-0.3743,-0.2244,0.5618,0.711
6.139000,-0.3750,-0.2244,0.5723,0.720
6.140000,-0.3772,-0.2244,0.5772,0.725
6.140000,-0.3799,-0.2268,0.5845,0.733
6.140000,-0.3819,-0.2281,0.5894,0.738
6.141000,-0.3850,-0.2320,0.5938,0.745
6.141000,-0.3865,-0.2368,0.5967,0.749
6.143000,-0.3904,-0.2407,0.6016,0.757
6.144000,-0.3931,-0.2456,0.6053,0.762
6.146000,-0.3955,-0.2505,0.6080,0.767
6.149000,-0.3999,-0.2554,0.6104,0.773
6.152000,-0.4036,-0.2586,0.6119,0.777
6.156000,-0.4070,-0.2630,0.6126,0.781
6.157000,-0.4124,-0.2664,0.6129,0.785
6.158000,-0.4161,-0.2705,0.6133,0.789
6.161000,-0.4205,-0.2732,0.6119,0.791
6.163000,-0.4239,-0.2774,0.6104,0.793
6.165000,-0.4290,-0.2815,0.6094,0.797
6.167000,-0.4332,-0.2876,0.6055,0.798
6.170000,-0.4400,-0.2957,0.6009,0.801
6.173000,-0.4468,-0.3013,0.5923,0.801
6.175000,-0.4539,-0.3081,0.5853,0.802
6.177000,-0.4615,-0.3160,0.5762,0.803
6.179000,-0.4693,-0.3213,0.5670,0.803
6.182000,-0.4756,-0.3269,0.5589,0.803
6.184000,-0.4795,-0.3313,0.5479,0.800
6.188000,-0.4864,-0.3355,0.5372,0.799
6.190000,-0.4903,-0.3409,0.5269,0.796
6.192000,-0.4915,-0.3431,0.5174,0.792
6.195000,-0.4964,-0.3477,0.5088,0.791
6.197000,-0.5018,-0.3511,0.4981,0.789
6.198000,-0.5074,-0.3553,0.4918,0.791
6.201000,-0.5113,-0.3606,0.4881,0.794
6.206000,-0.5149,-0.3636,0.4847,0.795
6.207000,-0.5186,-0.3677,0.4805,0.797
6.210000,-0.5232,-0.3706,0.4778,0.800
6.211000,-0.5279,-0.3731,0.4786,0.804
6.213000,-0.5284,-0.3763,0.4788,0.806
6.216000,-0.5301,-0.3809,0.4825,0.812
6.218000,-0.5298,-0.3850,0.4832,0.814
6.229000,-0.5303,-0.3890,0.4854,0.817
6.230000,-0.5301,-0.3914,0.4869,0.819
6.232000,-0.5325,-0.3943,0.4871,0.822
6.232000,-0.5320,-0.3985,0.4886,0.825
6.233000,-0.5320,-0.4046,0.4888,0.828
6.234000,-0.5318,-0.4078,0.4908,0.831
6.246000,-0.5325,-0.4117,0.4910,0.833
6.247000,-0.5337,-0.4126,0.4920,0.835
6.248000,-0.5320,-0.4165,0.4961,0.838
6.249000,-0.5323,-0.4207,0.4983,0.842
6.249000,-0.5315,-0.4214,0.5049,0.846
6.250000,-0.5318,-0.4222,0.5113,0.850
6.250000,-0.5315,-0.4217,0.5159,0.852
6.251000,-0.5318,-0.4231,0.5223,0.857
6.254000,-0.5301,-0.4246,0.5298,0.861
6.255000,-0.5298,-0.4244,0.5396,0.867
6.257000,-0.5303,-0.4261,0.5479,0.873
6.260000,-0.5320,-0.4266,0.5543,0.879
6.262000,-0.5345,-0.4285,0.5604,0.885
6.264000,-0.5347,-0.4302,0.5679,0.891
6.266000,-0.5345,-0.4322,0.5733,0.895
6.271000,-0.5394,-0.4371,0.5787,0.904
6.272000,-0.5430,-0.4419,0.5843,0.912
6.274000,-0.5482,-0.4476,0.5894,0.921
6.276000,-0.5540,-0.4537,0.5936,0.930
6.278000,-0.5623,-0.4593,0.5992,0.941
6.281000,-0.5716,-0.4649,0.6036,0.952
6.283000,-0.5821,-0.4710,0.6092,0.965
6.285000,-0.5926,-0.4776,0.6163,0.979
6.289000,-0.6038,-0.4854,0.6219,0.993
6.292000,-0.6177,-0.4908,0.6285,1.009
6.293000,-0.6314,-0.4961,0.6392,1.026
6.295000,-0.6461,-0.5022,0.6473,1.043
6.298000,-0.6605,-0.5093,0.6575,1.062
6.300000,-0.6771,-0.5152,0.6651,1.080
6.302000,-0.6922,-0.5203,0.6719,1.096
6.307000,-0.7059,-0.5262,0.6778,1.111
6.308000,-0.7208,-0.5306,0.6827,1.126
6.310000,-0.7345,-0.5330,0.6893,1.140
6.312000,-0.7462,-0.5357,0.6939,1.151
6.315000,-0.7572,-0.5403,0.6990,1.164
6.317000,-0.7694,-0.5433,0.7034,1.176
6.320000,-0.7796,-0.5438,0.7088,1.186
6.334000,-0.7894,-0.5438,0.7127,1.194
6.336000,-0.7977,-0.5462,0.7169,1.204
6.339000,-0.8043,-0.5452,0.7218,1.210
6.340000,-0.8097,-0.5430,0.7264,1.216
6.342000,-0.8109,-0.5423,0.7327,1.220
6.343000,-0.8133,-0.5386,0.7359,1.222
6.344000,-0.8153,-0.5374,0.7388,1.224
6.344000,-0.8153,-0.5352,0.7413,1.225
6.345000,-0.8138,-0.5340,0.7408,1.223
6.346000,-0.8138,-0.5296,0.7418,1.222
6.347000,-0.8082,-0.5232,0.7440,1.217
6.359000,-0.7989,-0.5152,0.7435,1.207
6.360000,-0.7887,-0.5088,0.7454,1.199
6.360000,-0.7730,-0.5003,0.7452,1.185
6.360000,-0.7569,-0.4944,0.7474,1.173
6.361000,-0.7420,-0.4913,0.7493,1.163
6.361000,-0.7274,-0.4905,0.7554,1.158
6.362000,-0.7127,-0.4908,0.7618,1.153
6.364000,-0.6988,-0.4915,0.7730,1.152
6.367000,-0.6868,-0.4964,0.7830,1.154
6.368000,-0.6756,-0.5035,0.7923,1.157
6.372000,-0.6661,-0.5137,0.8038,1.163
6.373000,-0.6580,-0.5215,0.8140,1.169
6.375000,-0.6531,-0.5318,0.8255,1.179
6.378000,-0.6502,-0.5413,0.8358,1.189
6.380000,-0.6495,-0.5477,0.8441,1.198
6.382000,-0.6522,-0.5516,0.8551,1.209
6.385000,-0.6602,-0.5587,0.8631,1.222
6.390000,-0.6675,-0.5643,0.8712,1.234
6.391000,-0.6788,-0.5733,0.8807,1.251
6.392000,-0.6912,-0.5833,0.8885,1.268
6.394000,-0.7061,-0.5921,0.8998,1.288
6.397000,-0.7193,-0.5992,0.9076,1.304
6.399000,-0.7342,-0.6077,0.9183,1.324
6.402000,-0.7486,-0.6175,0.9286,1.343
6.405000,-0.7638,-0.6238,0.9395,1.362
6.408000,-0.7777,-0.6307,0.9491,1.380
6.409000,-0.7913,-0.6375,0.9591,1.397
6.411000,-0.8048,-0.6397,0.9674,1.412
6.414000,-0.8199,-0.6373,0.9745,1.424
6.415000,-0.8326,-0.6302,0.9781,1.431
6.418000,-0.8475,-0.6212,0.9801,1.437
6.426000,-0.8617,-0.6107,0.9779,1.439
6.427000,-0.8758,-0.5977,0.9732,1.439
6.427000,-0.8885,-0.5811,0.9645,1.434
6.432000,-0.8988,-0.5618,0.9540,1.426
6.432000,-0.9107,-0.5398,0.9369,1.414
6.433000,-0.9193,-0.5184,0.9198,1.400
6.435000,-0.9283,-0.4942,0.8988,1.383
6.441000,-0.9366,-0.4739,0.8719,1.365
6.442000,-0.9430,-0.4490,0.8473,1.345
6.443000,-0.9498,-0.4268,0.8223,1.327
6.444000,-0.9520,-0.4053,0.7972,1.306
6.447000,-0.9564,-0.3870,0.7708,1.288
6.450000,-0.9574,-0.3716,0.7452,1.269
6.451000,-0.9596,-0.3557,0.7225,1.253
6.457000,-0.9601,-0.3431,0.6998,1.237
6.459000,-0.9588,-0.3321,0.6754,1.219
6.459000,-0.9574,-0.3221,0.6536,1.203
6.461000,-0.9544,-0.3152,0.6282,1.185
6.463000,-0.9486,-0.3091,0.6050,1.167
6.465000,-0.9395,-0.3064,0.5823,1.147
6.467000,-0.9315,-0.3045,0.5616,1.129
6.471000,-0.9220,-0.3037,0.5413,1.111
6.473000,-0.9120,-0.3052,0.5228,1.095
6.475000,-0.8993,-0.3081,0.5040,1.076
6.477000,-0.8871,-0.3089,0.4886,1.059
6.480000,-0.8746,-0.3111,0.4729,1.042
6.482000,-0.8619,-0.3128,0.4588,1.025
6.484000,-0.8453,-0.3155,0.4458,1.006
6.488000,-0.8319,-0.3177,0.4371,0.992
6.490000,-0.8182,-0.3203,0.4329,0.980
6.493000,-0.8070,-0.3233,0.4295,0.970
6.495000,-0.7972,-0.3279,0.4285,0.963
6.496000,-0.7879,-0.3301,0.4288,0.956
6.499000,-0.7786,-0.3318,0.4339,0.951
6.501000,-0.7694,-0.3321,0.4432,0.948
6.508000,-0.7613,-0.3296,0.4568,0.947
6.509000,-0.7498,-0.3289,0.4732,0.946
6.510000,-0.7386,-0.3272,0.4932,0.946
6.510000,-0.7205,-0.3235,0.5184,0.945
6.513000,-0.7037,-0.3181,0.5513,0.949
6.516000,-0.6812,-0.3135,0.5892,0.954
6.517000,-0.6592,-0.3098,0.6292,0.963
6.522000,-0.6375,-0.3064,0.6700,0.974
6.524000,-0.6168,-0.3028,0.7142,0.991
6.525000,-0.5967,-0.3008,0.7557,1.009
6.528000,-0.5779,-0.2979,0.7952,1.027
6.530000,-0.5648,-0.2957,0.8309,1.047
6.532000,-0.5496,-0.2940,0.8619,1.064
6.535000,-0.5359,-0.2923,0.8912,1.080
6.536000,-0.5210,-0.2888,0.9134,1.091
6.549000,-0.5052,-0.2840,0.9337,1.099
6.551000,-0.4913,-0.2776,0.9508,1.106
6.552000,-0.4742,-0.2693,0.9649,1.108
6.553000,-0.4559,-0.2615,0.9752,1.108
6.554000,-0.4378,-0.2530,0.9820,1.105
6.555000,-0.4195,-0.2469,0.9886,1.102
6.556000,-0.4002,-0.2451,0.9913,1.097
6.578000,-0.3833,-0.2412,0.9916,1.090
6.580000,-0.3667,-0.2359,0.9945,1.086
6.581000,-0.3543,-0.2310,0.9962,1.082
6.582000,-0.3445,-0.2273,0.9957,1.078
6.584000,-0.3343,-0.2222,0.9942,1.072
6.585000,-0.3269,-0.2180,0.9916,1.067
6.586000,-0.3196,-0.2124,0.9908,1.063
6.587000,-0.3150,-0.2053,0.9803,1.050
6.588000,-0.3118,-0.1975,0.9691,1.037
6.588000,-0.3084,-0.1900,0.9549,1.021
6.589000,-0.3052,-0.1848,0.9398,1.005
6.589000,-0.3025,-0.1792,0.9220,0.987
6.596000,-0.2996,-0.1787,0.9034,0.968
6.598000,-0.2952,-0.1804,0.8792,0.945
6.599000,-0.2903,-0.1799,0.8541,0.920
6.601000,-0.2823,-0.1819,0.8260,0.892
6.602000,-0.2779,-0.1843,0.7987,0.865
6.602000,-0.2744,-0.1875,0.7679,0.837
6.603000,-0.2727,-0.1865,0.7371,0.808
6.603000,-0.2730,-0.1895,0.7044,0.779
6.603000,-0.2752,-0.1924,0.6737,0.753
6.607000,-0.2769,-0.1956,0.6431,0.727
6.611000,-0.2769,-0.1990,0.6138,0.702
6.612000,-0.2783,-0.2027,0.5870,0.681
6.613000,-0.2788,-0.2066,0.5616,0.660
6.614000,-0.2801,-0.2092,0.5379,0.642
6.616000,-0.2815,-0.2124,0.5154,0.625
6.619000,-0.2835,-0.2158,0.4944,0.609
6.625000,-0.2859,-0.2197,0.4788,0.599
6.626000,-0.2901,-0.2239,0.4600,0.588
6.626000,-0.2954,-0.2283,0.4439,0.580
6.628000,-0.3013,-0.2307,0.4290,0.573
6.631000,-0.3101,-0.2342,0.4170,0.570
6.633000,-0.3160,-0.2376,0.4043,0.565
6.635000,-0.3223,-0.2405,0.3955,0.564
6.639000,-0.3284,-0.2403,0.3846,0.560
6.640000,-0.3365,-0.2415,0.3758,0.559
6.643000,-0.3440,-0.2439,0.3680,0.560
6.645000,-0.3536,-0.2473,0.3606,0.562
6.647000,-0.3643,-0.2510,0.3555,0.568
6.650000,-0.3728,-0.2561,0.3516,0.573
6.652000,-0.3829,-0.2615,0.3462,0.579
6.656000,-0.3936,-0.2644,0.3384,0.583
6.657000,-0.4012,-0.2676,0.3318,0.585
6.660000,-0.4087,-0.2742,0.3264,0.591
6.661000,-0.4161,-0.2776,0.3208,0.594
6.664000,-0.4236,-0.2827,0.3167,0.600
6.666000,-0.4314,-0.2859,0.3118,0.604
6.669000,-0.4393,-0.2881,0.3064,0.608
6.673000,-0.4471,-0.2906,0.3045,0.614
6.674000,-0.4568,-0.2947,0.3008,0.621
6.676000,-0.4651,-0.2971,0.2998,0.628
6.678000,-0.4751,-0.2998,0.3011,0.637
6.681000,-0.4866,-0.3011,0.3025,0.647
6.683000,-0.4939,-0.3011,0.3067,0.655
6.685000,-0.5027,-0.2984,0.3116,0.662
6.687000,-0.5120,-0.2957,0.3196,0.672
6.690000,-0.5193,-0.2935,0.3277,0.681
6.692000,-0.5235,-0.2901,0.3409,0.689
6.695000,-0.5274,-0.2867,0.3545,0.697
6.697000,-0.5276,-0.2832,0.3680,0.703
6.701000,-0.5298,-0.2793,0.3846,0.712
6.705000,-0.5330,-0.2774,0.4009,0.722
6.706000,-0.5323,-0.2759,0.4185,0.731
6.714000,-0.5308,-0.2740,0.4332,0.738
6.719000,-0.5279,-0.2740,0.4502,0.746
6.720000,-0.5262,-0.2732,0.4659,0.754
6.720000,-0.5242,-0.2732,0.4810,0.762
6.721000,-0.5245,-0.2718,0.4920,0.769
6.722000,-0.5240,-0.2700,0.5049,0.776
6.723000,-0.5240,-0.2691,0.5152,0.783
6.723000,-0.5237,-0.2657,0.5245,0.787
6.727000,-0.5228,-0.2639,0.5306,0.790
6.728000,-0.5179,-0.2608,0.5381,0.791
6.730000,-0.5142,-0.2576,0.5455,0.793
6.733000,-0.5096,-0.2520,0.5496,0.791
6.735000,-0.5052,-0.2495,0.5552,0.791
6.737000,-0.5013,-0.2466,0.5608,0.792
6.747000,-0.4981,-0.2454,0.5701,0.796
6.749000,-0.4915,-0.2427,0.5818,0.799
6.749000,-0.4908,-0.2398,0.5941,0.807
6.750000,-0.4866,-0.2383,0.6041,0.811
6.754000,-0.4817,-0.2368,0.6165,0.817
6.755000,-0.4793,-0.2354,0.6260,0.823
6.756000,-0.4766,-0.2339,0.6356,0.828
6.773000,-0.4749,-0.2334,0.6453,0.835
6.774000,-0.4717,-0.2329,0.6534,0.839
6.774000,-0.4681,-0.2361,0.6588,0.842
6.775000,-0.4661,-0.2359,0.6649,0.846
6.775000,-0.4654,-0.2373,0.6680,0.848
6.776000,-0.4644,-0.2388,0.6702,0.850
6.776000,-0.4664,-0.2398,0.6734,0.853
6.776000,-0.4705,-0.2395,0.6729,0.855
6.777000,-0.4739,-0.2405,0.6712,0.856
6.778000,-0.4778,-0.2412,0.6712,0.859
6.780000,-0.4830,-0.2407,0.6707,0.861
6.782000,-0.4869,-0.2434,0.6678,0.862
6.785000,-0.4908,-0.2451,0.6668,0.863
6.787000,-0.4961,-0.2486,0.6658,0.867
6.791000,-0.5010,-0.2532,0.6632,0.869
6.793000,-0.5093,-0.2588,0.6634,0.875
6.794000,-0.5198,-0.2630,0.6632,0.883
6.797000,-0.5308,-0.2703,0.6663,0.894
6.799000,-0.5418,-0.2781,0.6685,0.904
6.801000,-0.5528,-0.2891,0.6715,0.917
6.804000,-0.5650,-0.2976,0.6744,0.929
6.808000,-0.5789,-0.3079,0.6763,0.942
6.809000,-0.5953,-0.3177,0.6798,0.958
6.813000,-0.6129,-0.3264,0.6842,0.975
6.815000,-0.6277,-0.3369,0.6900,0.992
6.817000,-0.6470,-0.3448,0.6966,1.011
6.819000,-0.6651,-0.3550,0.7025,1.030
6.833000,-0.6856,-0.3621,0.7100,1.051
6.834000,-0.7049,-0.3682,0.7169,1.071
6.835000,-0.7227,-0.3753,0.7266,1.091
6.838000,-0.7391,-0.3794,0.7359,1.110
6.838000,-0.7533,-0.3809,0.7469,1.127
6.839000,-0.7667,-0.3848,0.7574,1.144
6.839000,-0.7762,-0.3846,0.7699,1.159
6.839000,-0.7843,-0.3872,0.7804,1.172
6.840000,-0.7950,-0.3885,0.7935,1.189
6.842000,-0.8026,-0.3885,0.8057,1.202
6.846000,-0.8097,-0.3885,0.8177,1.215
6.846000,-0.8153,-0.3880,0.8304,1.227
6.849000,-0.8172,-0.3868,0.8412,1.235
6.851000,-0.8199,-0.3841,0.8526,1.244
6.853000,-0.8250,-0.3811,0.8607,1.252
6.865000,-0.8282,-0.3782,0.8675,1.258
6.866000,-0.8304,-0.3753,0.8734,1.262
6.866000,-0.8309,-0.3746,0.8790,1.266
6.867000,-0.8299,-0.3726,0.8849,1.269
6.868000,-0.8287,-0.3692,0.8897,1.271
6.869000,-0.8287,-0.3665,0.8946,1.273
6.870000,-0.8260,-0.3626,0.9029,1.276
6.882000,-0.8233,-0.3616,0.9098,1.279
6.883000,-0.8219,-0.3623,0.9164,1.283
6.884000,-0.8202,-0.3648,0.9251,1.289
6.885000,-0.8177,-0.3702,0.9327,1.294
6.885000,-0.8133,-0.3770,0.9403,1.299
6.887000,-0.8116,-0.3885,0.9469,1.306
6.888000,-0.8119,-0.3980,0.9525,1.313
6.891000,-0.8126,-0.4114,0.9593,1.323
6.896000,-0.8155,-0.4205,0.9623,1.330
6.896000,-0.8204,-0.4310,0.9659,1.339
6.896000,-0.8260,-0.4422,0.9691,1.348
6.898000,-0.8331,-0.4507,0.9706,1.356
6.900000,-0.8390,-0.4561,0.9701,1.361
6.903000,-0.8436,-0.4612,0.9725,1.368
6.905000,-0.8487,-0.4656,0.9723,1.372
6.907000,-0.8509,-0.4703,0.9747,1.377
6.910000,-0.8536,-0.4742,0.9764,1.381
6.912000,-0.8538,-0.4744,0.9803,1.384
6.916000,-0.8516,-0.4808,0.9845,1.388
6.917000,-0.8497,-0.4856,0.9908,1.393
6.920000,-0.8438,-0.4915,0.9916,1.392
6.923000,-0.8402,-0.4986,0.9986,1.397
6.924000,-0.8358,-0.5084,1.0079,1.405
6.934000,-0.8321,-0.5184,1.0182,1.413
6.935000,-0.8302,-0.5296,1.0260,1.422
6.936000,-0.8299,-0.5401,1.0333,1.431
6.936000,-0.8311,-0.5496,1.0404,1.441
6.940000,-0.8336,-0.5557,1.0462,1.449
6.941000,-0.8370,-0.5613,1.0480,1.454
6.941000,-0.8448,-0.5660,1.0472,1.460
6.948000,-0.8556,-0.5691,1.0455,1.466
6.949000,-0.8680,-0.5687,1.0421,1.471
6.950000,-0.8819,-0.5667,1.0343,1.473
6.951000,-0.8919,-0.5635,1.0243,1.470
6.952000,-0.9024,-0.5538,1.0099,1.463
6.955000,-0.9139,-0.5445,0.9979,1.459
6.958000,-0.9200,-0.5328,0.9898,1.453
6.960000,-0.9251,-0.5189,0.9747,1.441
6.963000,-0.9317,-0.5042,0.9596,1.429
6.964000,-0.9349,-0.4891,0.9457,1.417
6.967000,-0.9369,-0.4727,0.9295,1.402
6.969000,-0.9359,-0.4561,0.9137,1.385
6.972000,-0.9322,-0.4402,0.8983,1.367
6.975000,-0.9305,-0.4246,0.8817,1.350
6.978000,-0.9237,-0.4063,0.8626,1.328
6.979000,-0.9193,-0.3860,0.8463,1.308
6.981000,-0.9159,-0.3660,0.8267,1.287
6.984000,-0.9112,-0.3465,0.8077,1.266
6.985000,-0.9068,-0.3262,0.7889,1.245
6.989000,-0.9017,-0.3089,0.7713,1.226
6.992000,-0.8936,-0.2901,0.7535,1.204
6.996000,-0.8871,-0.2742,0.7396,1.187
6.997000,-0.8795,-0.2605,0.7276,1.171
6.998000,-0.8709,-0.2476,0.7181,1.156
7.000000,-0.8624,-0.2378,0.7100,1.142
7.002000,-0.8524,-0.2320,0.7015,1.128
7.005000,-0.8419,-0.2290,0.6966,1.116
7.008000,-0.8304,-0.2288,0.6917,1.105
7.009000,-0.8189,-0.2307,0.6878,1.094
7.013000,-0.8111,-0.2324,0.6846,1.087
7.015000,-0.8006,-0.2366,0.6837,1.079
7.017000,-0.7933,-0.2403,0.6802,1.072
7.019000,-0.7850,-0.2442,0.6744,1.063
7.020000,-0.7755,-0.2471,0.6675,1.053
7.028000,-0.7681,-0.2478,0.6602,1.043
7.030000,-0.7586,-0.2512,0.6541,1.033
7.031000,-0.7491,-0.2525,0.6490,1.023
7.031000,-0.7425,-0.2552,0.6439,1.015
7.032000,-0.7374,-0.2598,0.6392,1.010
7.035000,-0.7345,-0.2654,0.6368,1.008
7.037000,-0.7318,-0.2698,0.6382,1.008
7.042000,-0.7313,-0.2764,0.6412,1.011
7.044000,-0.7318,-0.2818,0.6463,1.016
7.044000,-0.7327,-0.2869,0.6541,1.023
7.047000,-0.7349,-0.2935,0.6644,1.033
7.049000,-0.7371,-0.2993,0.6739,1.043
7.052000,-0.7403,-0.3074,0.6893,1.057
7.054000,-0.7425,-0.3140,0.7015,1.069
7.060000,-0.7486,-0.3189,0.7159,1.084
7.061000,-0.7523,-0.3216,0.7274,1.095
7.061000,-0.7562,-0.3235,0.7381,1.105
7.065000,-0.7591,-0.3272,0.7493,1.116
7.072000,-0.7584,-0.3294,0.7557,1.120
7.073000,-0.7552,-0.3313,0.7620,1.123
7.074000,-0.7513,-0.3357,0.7630,1.122
7.075000,-0.7449,-0.3391,0.7628,1.119
7.076000,-0.7388,-0.3411,0.7618,1.115
7.079000,-0.7288,-0.3431,0.7547,1.104
7.080000,-0.7208,-0.3428,0.7454,1.092
7.082000,-0.7144,-0.3421,0.7357,1.081
7.085000,-0.7061,-0.3445,0.7242,1.069
7.087000,-0.7003,-0.3428,0.7110,1.055
7.089000,-0.6942,-0.3448,0.6956,1.041
7.092000,-0.6920,-0.3457,0.6812,1.031
7.094000,-0.6907,-0.3445,0.6661,1.020
7.096000,-0.6910,-0.3435,0.6483,1.008
7.099000,-0.6895,-0.3445,0.6299,0.995
7.101000,-0.6905,-0.3399,0.6143,0.985
7.104000,-0.6898,-0.3345,0.5953,0.971
7.106000,-0.6859,-0.3289,0.5809,0.957
7.110000,-0.6802,-0.3218,0.5640,0.940
7.113000,-0.6751,-0.3172,0.5496,0.927
7.114000,-0.6688,-0.3098,0.5330,0.910
7.115000,-0.6595,-0.3045,0.5186,0.893
7.118000,-0.6478,-0.2991,0.5054,0.874
7.120000,-0.6368,-0.2923,0.4932,0.857
7.122000,-0.6265,-0.2864,0.4852,0.843
7.125000,-0.6165,-0.2803,0.4761,0.828
7.127000,-0.6050,-0.2771,0.4693,0.814
7.130000,-0.5958,-0.2700,0.4603,0.800
7.135000,-0.5840,-0.2666,0.4559,0.787
7.135000,-0.5740,-0.2622,0.4498,0.775
7.137000,-0.5633,-0.2593,0.4444,0.763
7.140000,-0.5535,-0.2561,0.4410,0.753
7.153000,-0.5433,-0.2520,0.4375,0.742
7.154000,-0.5301,-0.2505,0.4378,0.732
7.155000,-0.5186,-0.2478,0.4380,0.723
7.156000,-0.5044,-0.2434,0.4380,0.711
7.157000,-0.4920,-0.2417,0.4332,0.699
7.159000,-0.4764,-0.2400,0.4288,0.684
7.159000,-0.4585,-0.2368,0.4207,0.666
7.160000,-0.4388,-0.2344,0.4114,0.646
7.163000,-0.4227,-0.2310,0.4043,0.629
7.164000,-0.4078,-0.2283,0.3995,0.615
7.165000,-0.3941,-0.2254,0.3990,0.604
7.169000,-0.3819,-0.2229,0.4031,0.598
7.170000,-0.3731,-0.2217,0.4092,0.596
7.173000,-0.3682,-0.2241,0.4192,0.601
7.183000,-0.3645,-0.2229,0.4312,0.607
7.184000,-0.3633,-0.2237,0.4461,0.617
7.185000,-0.3592,-0.2227,0.4605,0.625
7.185000,-0.3579,-0.2210,0.4742,0.634
7.186000,-0.3579,-0.2188,0.4874,0.643
7.187000,-0.3575,-0.2146,0.4969,0.649
7.188000,-0.3599,-0.2110,0.5079,0.657
7.193000,-0.3628,-0.2080,0.5169,0.665
7.194000,-0.3667,-0.2024,0.5264,0.673
7.198000,-0.3704,-0.2012,0.5389,0.684
7.198000,-0.3755,-0.1985,0.5474,0.693
7.201000,-0.3802,-0.1956,0.5587,0.703
7.203000,-0.3850,-0.1946,0.5667,0.712
7.205000,-0.3907,-0.1939,0.5753,0.722
7.210000,-0.3953,-0.1951,0.5838,0.732
7.211000,-0.4007,-0.1956,0.5901,0.740
7.212000,-0.4051,-0.1985,0.5943,0.746
7.216000,-0.4095,-0.1990,0.5987,0.752
7.217000,-0.4126,-0.2007,0.6019,0.757
7.220000,-0.4158,-0.2024,0.6026,0.760
7.222000,-0.4178,-0.2039,0.6026,0.761
7.228000,-0.4207,-0.2058,0.6021,0.763
7.229000,-0.4244,-0.2110,0.5992,0.764
7.230000,-0.4273,-0.2136,0.5960,0.764
7.231000,-0.4307,-0.2190,0.5919,0.764
7.234000,-0.4351,-0.2222,0.5899,0.766
7.236000,-0.4407,-0.2263,0.5848,0.766
7.238000,-0.4456,-0.2293,0.5772,0.764
7.251000,-0.4524,-0.2322,0.5706,0.764
7.252000,-0.4583,-0.2361,0.5665,0.766
7.253000,-0.4651,-0.2442,0.5606,0.768
7.253000,-0.4717,-0.2508,0.5523,0.768
7.254000,-0.4793,-0.2539,0.5460,0.770
7.256000,-0.4839,-0.2598,0.5406,0.771
7.257000,-0.4891,-0.2620,0.5355,0.771
7.259000,-0.4915,-0.2657,0.5301,0.770
7.267000,-0.4942,-0.2705,0.5225,0.768
7.268000,-0.4927,-0.2757,0.5154,0.764
7.268000,-0.4949,-0.2796,0.5098,0.764
7.269000,-0.4957,-0.2827,0.5035,0.761
7.269000,-0.4979,-0.2869,0.4971,0.760
7.272000,-0.4981,-0.2898,0.4930,0.758
7.274000,-0.4993,-0.2962,0.4913,0.761
7.277000,-0.4991,-0.2991,0.4888,0.760
7.279000,-0.5018,-0.3015,0.4871,0.762
7.281000,-0.5020,-0.3052,0.4876,0.763
7.283000,-0.5032,-0.3081,0.4859,0.764
7.285000,-0.5062,-0.3108,0.4893,0.770
7.287000,-0.5084,-0.3150,0.4910,0.774
7.290000,-0.5096,-0.3179,0.4927,0.777
7.298000,-0.5108,-0.3218,0.4974,0.782
7.299000,-0.5115,-0.3282,0.5008,0.787
7.299000,-0.5125,-0.3335,0.5069,0.794
7.300000,-0.5149,-0.3377,0.5096,0.799
7.304000,-0.5186,-0.3433,0.5096,0.804
7.305000,-0.5213,-0.3496,0.5127,0.810
7.307000,-0.5232,-0.3550,0.5140,0.815
7.311000,-0.5281,-0.3599,0.5152,0.821
7.312000,-0.5318,-0.3631,0.5154,0.825
7.314000,-0.5362,-0.3645,0.5181,0.830
7.316000,-0.5420,-0.3687,0.5220,0.838
